Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,rez_esc-missing
ID_c04f06d26,97000.0,0,5,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,6,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ab6e302a9,1,2,0,3,0.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,38,36,1444,9,36,1,2.25,0.25,36.0,1444,4.0,False
ID_cda366f20,97000.0,0,5,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,6,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ab6e302a9,1,2,0,3,0.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,59,36,3481,9,36,1,2.25,0.25,36.0,3481,4.0,False
ID_25f6c753d,97000.0,0,5,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,10,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,ab6e302a9,1,2,0,3,0.5,6.0,0.0,6.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,16,100,256,9,36,1,2.25,0.25,36.0,256,4.0,False
ID_f7d98961c,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7e2160512,1,3,0,4,0.33333334666666636,6.0,0.0,12.666667,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,50,36,2500,16,36,1,1.7777778999999998,0.11111112,160.44446000000002,2500,3.0,False
ID_28e20df96,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,13,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7e2160512,1,3,0,4,0.33333334666666636,6.0,0.0,12.666667,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,23,169,529,16,36,1,1.7777778999999998,0.11111112,160.44446000000002,529,3.0,False
ID_a7f3a22a8,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7e2160512,1,3,0,4,0.33333334666666636,6.0,0.0,12.666667,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,48,64,2304,16,36,1,1.7777778999999998,0.11111112,160.44446000000002,2304,3.0,False
ID_b4439247f,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,11,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7e2160512,1,3,0,4,0.33333334666666636,6.0,0.0,12.666667,0,0,0,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,18,121,324,16,36,1,1.7777778999999998,0.11111112,160.44446000000002,324,3.0,True
ID_a2f0d3e9e,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,9,1.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e2e3650fd,2,2,0,4,1.0,7.0,0.0,6.5,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,17,81,289,16,49,4,1.7777778999999998,1.0,42.25,289,4.0,False
ID_d13afb55d,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,2.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e2e3650fd,2,2,0,4,1.0,7.0,0.0,6.5,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,16,49,256,16,49,4,1.7777778999999998,1.0,42.25,256,4.0,False
ID_8113f0d15,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e2e3650fd,2,2,0,4,1.0,7.0,0.0,6.5,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,39,49,1521,16,49,4,1.7777778999999998,1.0,42.25,1521,4.0,False
ID_aba946318,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e2e3650fd,2,2,0,4,1.0,7.0,0.0,6.5,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,45,36,2025,16,49,4,1.7777778999999998,1.0,42.25,2025,4.0,False
ID_bf4751bc1,50000.0,0,4,0,1,1,0,0.0,1,0,1,0,2,2,1,2,3,3,3,11,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8957f65c0,1,2,0,3,0.5,0.0,11.0,10.0,0,0,0,0,1,0,0,0,0,1,3.0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,33,121,1089,9,0,1,9.0,0.25,100.0,1089,3.0,False
ID_4cb71292a,50000.0,0,4,0,1,1,0,0.0,1,0,1,0,2,2,1,2,3,3,3,9,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8957f65c0,1,2,0,3,0.5,0.0,11.0,10.0,0,0,0,1,0,0,0,0,0,1,3.0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,54,81,2916,9,0,1,9.0,0.25,100.0,2916,3.0,False
ID_f136020d7,50000.0,0,4,0,1,1,0,0.0,1,0,1,0,2,2,1,2,3,3,3,0,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8957f65c0,1,2,0,3,0.5,0.0,11.0,10.0,1,0,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,5,0,25,9,0,1,9.0,0.25,100.0,25,3.0,False
ID_3cce6a3d6,0.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f1add03a5,1,3,0,4,0.33333334666666636,0.0,7.0,6.3333335,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,14,64,196,16,0,1,1.7777778999999998,0.11111112,40.111115000000005,196,4.0,False
ID_99a8e8d76,0.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,f1add03a5,1,3,0,4,0.33333334666666636,0.0,7.0,6.3333335,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,56,36,3136,16,0,1,1.7777778999999998,0.11111112,40.111115000000005,3136,4.0,False
ID_d58746535,0.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,7,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f1add03a5,1,3,0,4,0.33333334666666636,0.0,7.0,6.3333335,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,32,49,1024,16,0,1,1.7777778999999998,0.11111112,40.111115000000005,1024,4.0,False
ID_cb69015f9,0.0,0,5,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,f1add03a5,1,3,0,4,0.33333334666666636,0.0,7.0,6.3333335,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,32,36,1024,16,0,1,1.7777778999999998,0.11111112,40.111115000000005,1024,4.0,False
ID_159b758d7,0.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03b23f2b1,1,3,0,4,0.33333334666666636,13.0,0.0,13.0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,5,0,25,16,169,1,4.0,0.11111112,169.0,25,4.0,False
ID_e15ee7e1b,0.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03b23f2b1,1,3,0,4,0.33333334666666636,13.0,0.0,13.0,0,0,0,0,0,0,0,1,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,27,225,729,16,169,1,4.0,0.11111112,169.0,729,4.0,False
ID_dae3465bd,0.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,03b23f2b1,1,3,0,4,0.33333334666666636,13.0,0.0,13.0,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,52,121,2704,16,169,1,4.0,0.11111112,169.0,2704,4.0,False
ID_901295a2d,0.0,0,5,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,13,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03b23f2b1,1,3,0,4,0.33333334666666636,13.0,0.0,13.0,0,0,0,0,0,0,0,1,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,30,169,900,16,169,1,4.0,0.11111112,169.0,900,4.0,False
ID_76ecd21a1,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,0,0,1,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,30,36,900,36,0,4,4.0,0.25,132.25,900,4.0,False
ID_b7a15f2a9,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,0,0,1,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,58,36,3364,36,0,4,4.0,0.25,132.25,3364,4.0,False
ID_9f2a4bcce,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,0,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,2,0,4,36,0,4,4.0,0.25,132.25,4,4.0,False
ID_3a47db99d,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,8,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,0,0,0,1,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,25,64,625,36,0,4,4.0,0.25,132.25,625,4.0,False
ID_18e2782ee,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,15,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,0,0,0,0,0,0,0,1,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,23,225,529,36,0,4,4.0,0.25,132.25,529,4.0,False
ID_a0b5f0eed,0.0,0,6,0,1,1,1,2.0,1,2,3,0,3,3,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,baacfb3d1,2,4,0,6,0.5,0.0,6.0,11.5,0,0,0,0,1,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,18,121,324,36,0,4,4.0,0.25,132.25,324,4.0,True
ID_60783a83c,400000.0,0,4,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,16,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,78a36d1f4,0,2,1,2,1.0,0.0,16.0,11.0,0,0,0,0,0,0,0,1,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,28,256,784,4,0,0,1.0,1.0,121.0,784,4.0,False
ID_8a23fd3c6,400000.0,0,4,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,6,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78a36d1f4,0,2,1,2,1.0,0.0,16.0,11.0,0,0,1,0,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,68,36,4624,4,0,0,1.0,1.0,121.0,4624,4.0,False
ID_ab864599c,250000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4a571bac0,1,2,0,3,0.5,0.0,11.0,8.5,1,0,0,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,4,9,0,1,2.25,0.25,72.25,4,4.0,False
ID_010c72f02,250000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,11,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4a571bac0,1,2,0,3,0.5,0.0,11.0,8.5,0,0,0,0,1,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,27,121,729,9,0,1,2.25,0.25,72.25,729,4.0,False
ID_38b8219b2,250000.0,0,5,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4a571bac0,1,2,0,3,0.5,0.0,11.0,8.5,0,0,1,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,31,36,961,9,0,1,2.25,0.25,72.25,961,4.0,False
ID_e5ee8c82f,0.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,4,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4559a5af0,0,3,2,3,2.0,1.0,0.0,4.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,72,16,5184,9,1,0,1.0,4.0,16.0,5184,4.0,False
ID_9ac731b14,0.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4559a5af0,0,3,2,3,2.0,1.0,0.0,4.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,76,1,5776,9,1,0,1.0,4.0,16.0,5776,4.0,False
ID_763f8fe13,0.0,0,6,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,7,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4559a5af0,0,3,2,3,2.0,1.0,0.0,4.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,49,49,2401,9,1,0,1.0,4.0,16.0,2401,4.0,False
ID_e2df267b5,0.0,0,3,0,1,1,1,1.0,0,3,3,0,2,2,0,5,5,5,5,9,,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40e35dc44,3,2,0,5,1.5,6.0,0.0,10.5,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,19,81,361,25,36,9,6.25,2.25,110.25,361,2.0,True
ID_4c22a0081,0.0,0,3,0,1,1,1,1.0,0,3,3,0,2,2,0,5,5,5,5,5,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40e35dc44,3,2,0,5,1.5,6.0,0.0,10.5,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,12,25,144,25,36,9,6.25,2.25,110.25,144,2.0,False
ID_1b9f2936a,0.0,0,3,0,1,1,1,1.0,0,3,3,0,2,2,0,5,5,5,5,6,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40e35dc44,3,2,0,5,1.5,6.0,0.0,10.5,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,35,36,1225,25,36,9,6.25,2.25,110.25,1225,2.0,False
